id,image_path,marker,region
59ef38ea52a180e4,images/59ef38ea52a180e4.jpg,T,IM
0e8e0009fdee8352,images/0e8e0009fdee8352.jpg,PD1,CT
ba29cb230509ce8c,images/ba29cb230509ce8c.jpg,20x,CT
48206c3d4a1a4bcb,images/48206c3d4a1a4bcb.jpg,CD8,CT
44f9577f2ae1c91c,images/44f9577f2ae1c91c.jpg,CD45RO,CT
76e154fc82b3bfb2,images/76e154fc82b3bfb2.jpg,CD3,IM
ba316ec859a1d8aa,images/ba316ec859a1d8aa.jpg,PD1,CT
3792684081764209,images/3792684081764209.jpg,CD8,CT
5d5a91a2ec0ca9e5,images/5d5a91a2ec0ca9e5.jpg,PD1,CT
d3e4a8d7b7cc2c9b,images/d3e4a8d7b7cc2c9b.jpg,20x,CT
e41ddebb3f29d8d0,images/e41ddebb3f29d8d0.jpg,20x,IM
2659db119eee1c4d,images/2659db119eee1c4d.jpg,CD3,IM
74af83d074cae0ef,images/74af83d074cae0ef.jpg,CD45RO,CT
9a3b120a9fcae097,images/9a3b120a9fcae097.jpg,CD8,N
3d1713489de779f2,images/3d1713489de779f2.jpg,PD1,CT
2f708ea85ec9a905,images/2f708ea85ec9a905.jpg,T,IM
6952e3b7895056e7,images/6952e3b7895056e7.jpg,20x,IM
49c687a745dcc07d,images/49c687a745dcc07d.jpg,LAG3,CT
4ebe38613d9d75a5,images/4ebe38613d9d75a5.jpg,T,IM
f1533a318cdf6b75,images/f1533a318cdf6b75.jpg,PD1,CT
5acd8bd3e5dc3121,images/5acd8bd3e5dc3121.jpg,CD3,N
3f2100bc0396d780,images/3f2100bc0396d780.jpg,T,IM
7800ec0fe970feb1,images/7800ec0fe970feb1.jpg,CD3,N
7c7ef894a03705eb,images/7c7ef894a03705eb.jpg,CD3,IM
06884798a606d677,images/06884798a606d677.jpg,CD3,IM
28544d692159f2e5,images/28544d692159f2e5.jpg,CD8,IM
023265f30508ac54,images/023265f30508ac54.jpg,CD8,IM
07835a93c848a2b0,images/07835a93c848a2b0.jpg,20x,CT
5ec85399cc97766d,images/5ec85399cc97766d.jpg,20x,CT
078d1769989afd07,images/078d1769989afd07.jpg,CD45RO,CT
007efdaed57557a5,images/007efdaed57557a5.jpg,CD8,CT
ac31616c34cfe87a,images/ac31616c34cfe87a.jpg,PD1,IM
d712d62f47b041bc,images/d712d62f47b041bc.jpg,CD3,CT
0d8292dfbaff9db4,images/0d8292dfbaff9db4.jpg,20x,CT
13a7db0878f39160,images/13a7db0878f39160.jpg,CD45RO,CT
44e1ded0748456cf,images/44e1ded0748456cf.jpg,CD3,CT
e018a85ebae2a4b3,images/e018a85ebae2a4b3.jpg,CD3,CT
c16ba7e785b41d8d,images/c16ba7e785b41d8d.jpg,CD45RO,N
3a7f0adcd861c616,images/3a7f0adcd861c616.jpg,CD8,CT
31650da766cc882f,images/31650da766cc882f.jpg,CD3,N
0a3809441ef9429f,images/0a3809441ef9429f.jpg,T,IM
e8103d3d3e6ae239,images/e8103d3d3e6ae239.jpg,CD8,N
1645d483a36b848a,images/1645d483a36b848a.jpg,CD45RO,CT
e1c9b774fa843257,images/e1c9b774fa843257.jpg,CD8,IM
b4e088d1c345b8cc,images/b4e088d1c345b8cc.jpg,CD3,CT
913112e4b24eeb76,images/913112e4b24eeb76.jpg,20x,IM
85f72c694b0ccc99,images/85f72c694b0ccc99.jpg,LAG3,IM
fcd10b894698f8b6,images/fcd10b894698f8b6.jpg,LAG3,IM
d8036cf554764bdb,images/d8036cf554764bdb.jpg,T,IM
171488ef49b93133,images/171488ef49b93133.jpg,CD8,CT
2cbb5af9a6ca1f35,images/2cbb5af9a6ca1f35.jpg,LAG3,CT
3da8a845446c4afe,images/3da8a845446c4afe.jpg,PD1,CT
a620f06b5c02881b,images/a620f06b5c02881b.jpg,CD8,CT
04254caa986e8b1e,images/04254caa986e8b1e.jpg,T,IM
f37d4226fdb8ef97,images/f37d4226fdb8ef97.jpg,T,IM
b116b2a06648bae6,images/b116b2a06648bae6.jpg,CD45RO,IM
2c6da521ea018b00,images/2c6da521ea018b00.jpg,CD8,N
41d679dd31cdc798,images/41d679dd31cdc798.jpg,LAG3,CT
d824f70ef480b164,images/d824f70ef480b164.jpg,20x,IM
cab7871c96de5019,images/cab7871c96de5019.jpg,CD3,IM
4647f05d3dc5a232,images/4647f05d3dc5a232.jpg,CD45RO,CT
dfbe3849c19697fc,images/dfbe3849c19697fc.jpg,LAG3,CT
4ec1712ec3860dcb,images/4ec1712ec3860dcb.jpg,CD45RO,IM
fb573f7000c91335,images/fb573f7000c91335.jpg,LAG3,IM
2582c94f812150cc,images/2582c94f812150cc.jpg,LAG3,CT
2d30e1d56112ffbd,images/2d30e1d56112ffbd.jpg,20x,CT
48b0125db3d0e12a,images/48b0125db3d0e12a.jpg,LAG3,IM
bf9b1bdc45fb787f,images/bf9b1bdc45fb787f.jpg,CD45RO,CT
340bf836f44fbcc7,images/340bf836f44fbcc7.jpg,T,IM
a8ef274ef1182bf6,images/a8ef274ef1182bf6.jpg,CD8,CT
13a1b7ebd0968fd5,images/13a1b7ebd0968fd5.jpg,CD3,CT
2c608adcb7655fc5,images/2c608adcb7655fc5.jpg,LAG3,CT
efe836d1704389fe,images/efe836d1704389fe.jpg,PD1,IM
a3fcd74dc15ee20f,images/a3fcd74dc15ee20f.jpg,CD8,IM
74eb935728d973c2,images/74eb935728d973c2.jpg,LAG3,IM
97b86cc2db8ec6f9,images/97b86cc2db8ec6f9.jpg,PD1,IM
d2cf1f77065ca86d,images/d2cf1f77065ca86d.jpg,LAG3,CT
c5cad2b03a570317,images/c5cad2b03a570317.jpg,CD8,IM
da5a005f5a65daa0,images/da5a005f5a65daa0.jpg,CD45RO,IM
7169b371b4e48a52,images/7169b371b4e48a52.jpg,CD8,CT
072b0bf78fc3db32,images/072b0bf78fc3db32.jpg,CD3,CT
868b638e475f23f6,images/868b638e475f23f6.jpg,CD3,CT
0c2dfa27ddd690a3,images/0c2dfa27ddd690a3.jpg,LAG3,IM
8bd788d44b0d07c0,images/8bd788d44b0d07c0.jpg,CD3,N
b72aa3375dcaaeb2,images/b72aa3375dcaaeb2.jpg,T,IM
1c55ee7e619ba796,images/1c55ee7e619ba796.jpg,CD45RO,CT
e04a5da0f26f8eef,images/e04a5da0f26f8eef.jpg,PD1,CT
568874ac2409dd18,images/568874ac2409dd18.jpg,CD3,CT
809b48aa3584ecf2,images/809b48aa3584ecf2.jpg,T,IM
1341d119bd3ef59d,images/1341d119bd3ef59d.jpg,CD8,CT
c5e3d77e4037a709,images/c5e3d77e4037a709.jpg,CD45RO,IM
6f3f92ccd31013d6,images/6f3f92ccd31013d6.jpg,T,IM
7e1686755a5c08e0,images/7e1686755a5c08e0.jpg,CD45RO,IM
7c4acae3e23106c8,images/7c4acae3e23106c8.jpg,CD45RO,CT
58d8d7bc62edffbb,images/58d8d7bc62edffbb.jpg,CD8,IM
455079be485d34ec,images/455079be485d34ec.jpg,CD3,IM
85d62fc2c4913d2c,images/85d62fc2c4913d2c.jpg,20x,CT
1d02e833e54ecc20,images/1d02e833e54ecc20.jpg,CD8,CT
49eecacc6501fcaa,images/49eecacc6501fcaa.jpg,PD1,CT
4ef3f4f65620d3d1,images/4ef3f4f65620d3d1.jpg,20x,CT
c075247ed7ab96dc,images/c075247ed7ab96dc.jpg,20x,CT
45b30a5408227fb1,images/45b30a5408227fb1.jpg,20x,IM
5c61e480936c4d95,images/5c61e480936c4d95.jpg,PD1,CT
aa9fd528ad54c62a,images/aa9fd528ad54c62a.jpg,CD45RO,IM
74fc33dd9eed3062,images/74fc33dd9eed3062.jpg,CD8,N
54fc7295496ef74a,images/54fc7295496ef74a.jpg,CD8,CT
922efe6a54339caf,images/922efe6a54339caf.jpg,CD8,IM
0c7885e59feb88dc,images/0c7885e59feb88dc.jpg,T,IM
cec953c3535a449b,images/cec953c3535a449b.jpg,CD3,IM
a540e4b7454f357b,images/a540e4b7454f357b.jpg,20x,IM
2ae85a9d0e70292d,images/2ae85a9d0e70292d.jpg,LAG3,CT
a7ab7e5ba0a4a46b,images/a7ab7e5ba0a4a46b.jpg,T,IM
2b9fe37f0c7cca95,images/2b9fe37f0c7cca95.jpg,20x,CT
112abe957f612918,images/112abe957f612918.jpg,CD3,IM
962615a4f610947a,images/962615a4f610947a.jpg,CD8,IM
6a4355ea4c20c39f,images/6a4355ea4c20c39f.jpg,T,IM
a0338695d0c7e881,images/a0338695d0c7e881.jpg,CD45RO,IM
a56550c090af872f,images/a56550c090af872f.jpg,LAG3,IM
06748885a342f6fe,images/06748885a342f6fe.jpg,CD3,IM
29795615fe91dd30,images/29795615fe91dd30.jpg,CD45RO,CT
1875aa799d6594e9,images/1875aa799d6594e9.jpg,CD3,N
fa8854c533613005,images/fa8854c533613005.jpg,CD8,IM
05bbd514ab8bb7db,images/05bbd514ab8bb7db.jpg,T,IM
2d48d54c38541bb1,images/2d48d54c38541bb1.jpg,CD8,N
f143d291ee0bb5c2,images/f143d291ee0bb5c2.jpg,LAG3,CT
60b3fbfe09247df0,images/60b3fbfe09247df0.jpg,CD3,IM
85a27bb0d2cad059,images/85a27bb0d2cad059.jpg,20x,IM
e95589559921b4e0,images/e95589559921b4e0.jpg,T,IM
d64085154c29cf86,images/d64085154c29cf86.jpg,LAG3,IM
0994da20fc074d37,images/0994da20fc074d37.jpg,T,IM
14990c312bea87b6,images/14990c312bea87b6.jpg,20x,IM
ec8c35d15ca172e0,images/ec8c35d15ca172e0.jpg,T,IM
1649e59e39d0a130,images/1649e59e39d0a130.jpg,20x,CT
fa58aadcae5ddb44,images/fa58aadcae5ddb44.jpg,PD1,IM
d6aee5908dfb09fa,images/d6aee5908dfb09fa.jpg,CD8,N
e32290ac9e768d2d,images/e32290ac9e768d2d.jpg,PD1,IM
1ba4c6867e5a9b68,images/1ba4c6867e5a9b68.jpg,CD8,CT
5c1284618388e3d1,images/5c1284618388e3d1.jpg,CD45RO,CT
f78d0d46070748f7,images/f78d0d46070748f7.jpg,PD1,CT
4cb008538cfa043c,images/4cb008538cfa043c.jpg,CD3,N
92028e0dcf863591,images/92028e0dcf863591.jpg,PD1,CT
403596addce8dd49,images/403596addce8dd49.jpg,CD45RO,IM
89cf76a6daa14bc1,images/89cf76a6daa14bc1.jpg,PD1,IM
c81c30071555088d,images/c81c30071555088d.jpg,LAG3,IM
b9bc194ce96d210a,images/b9bc194ce96d210a.jpg,CD45RO,IM
462b743abf0a5fc6,images/462b743abf0a5fc6.jpg,LAG3,CT
f9e0c51e8f99b4ec,images/f9e0c51e8f99b4ec.jpg,CD45RO,IM
90e496e40f9d6bc4,images/90e496e40f9d6bc4.jpg,CD45RO,CT
b63d189630b4fe68,images/b63d189630b4fe68.jpg,CD8,IM
385dcaf77222bfef,images/385dcaf77222bfef.jpg,CD8,IM
f698a429a3f3c1fb,images/f698a429a3f3c1fb.jpg,CD8,CT
9bb798634d579f31,images/9bb798634d579f31.jpg,T,IM
a973d826e35c0238,images/a973d826e35c0238.jpg,LAG3,IM
3a142c7b0f887d6a,images/3a142c7b0f887d6a.jpg,CD45RO,CT
4fb5487917474421,images/4fb5487917474421.jpg,T,IM
dff6461292163dbd,images/dff6461292163dbd.jpg,T,IM
6963a1a508487966,images/6963a1a508487966.jpg,20x,CT
d2119a72e9211b26,images/d2119a72e9211b26.jpg,LAG3,CT
34011b880471fffb,images/34011b880471fffb.jpg,CD45RO,CT
c5311760d38e6ca0,images/c5311760d38e6ca0.jpg,CD8,CT
0a622cdf46f5a41e,images/0a622cdf46f5a41e.jpg,T,IM
e8f29ef15c715415,images/e8f29ef15c715415.jpg,CD45RO,IM
2c685c2998b593f4,images/2c685c2998b593f4.jpg,LAG3,IM
b574e402dd58c173,images/b574e402dd58c173.jpg,20x,IM
a9dede9a27897023,images/a9dede9a27897023.jpg,PD1,CT
275cf767b3fc9a11,images/275cf767b3fc9a11.jpg,CD3,IM
3156faa96e8a7a04,images/3156faa96e8a7a04.jpg,20x,CT
66abb5a757f77daa,images/66abb5a757f77daa.jpg,PD1,CT
f9fdbbf97275b986,images/f9fdbbf97275b986.jpg,CD3,CT
c92c175de9195f54,images/c92c175de9195f54.jpg,CD3,CT
cce79576c429c69d,images/cce79576c429c69d.jpg,CD3,IM
be85436bb4b11462,images/be85436bb4b11462.jpg,PD1,CT
58525348bf2bcc36,images/58525348bf2bcc36.jpg,LAG3,CT
17a2e97064d49eee,images/17a2e97064d49eee.jpg,T,IM
aa1e755dcffdcf30,images/aa1e755dcffdcf30.jpg,CD45RO,N
17264429f092d605,images/17264429f092d605.jpg,T,IM
1cb8339e6719debe,images/1cb8339e6719debe.jpg,CD3,CT
f75dc4c2309d61a1,images/f75dc4c2309d61a1.jpg,20x,CT
46a5e1ac90c8ed40,images/46a5e1ac90c8ed40.jpg,CD3,CT
a8a66c227f6afe06,images/a8a66c227f6afe06.jpg,T,IM
cc87328fedbc016b,images/cc87328fedbc016b.jpg,20x,IM
d965c6e67003403a,images/d965c6e67003403a.jpg,CD3,CT
a80e54398ba055d5,images/a80e54398ba055d5.jpg,CD3,IM
8eec2ca0f523214c,images/8eec2ca0f523214c.jpg,T,IM
5c666780611f30b9,images/5c666780611f30b9.jpg,CD8,IM
0bdfd1d4cb2b0092,images/0bdfd1d4cb2b0092.jpg,LAG3,IM
742898b432ba892d,images/742898b432ba892d.jpg,LAG3,CT
4b503490e4828e01,images/4b503490e4828e01.jpg,CD8,IM
444f86af870d23b6,images/444f86af870d23b6.jpg,T,IM
d56dee7b8d738c32,images/d56dee7b8d738c32.jpg,CD3,IM
f40c5259776282cb,images/f40c5259776282cb.jpg,LAG3,IM
82f09da04864046f,images/82f09da04864046f.jpg,CD45RO,N
bede154b4a1f280e,images/bede154b4a1f280e.jpg,CD3,IM
885a1a1466958989,images/885a1a1466958989.jpg,LAG3,IM
82bf04d56a4c2258,images/82bf04d56a4c2258.jpg,CD45RO,IM
3fd653d354552443,images/3fd653d354552443.jpg,CD3,CT
4178e9e6a3cd61ae,images/4178e9e6a3cd61ae.jpg,20x,IM
083f1138c41f3a50,images/083f1138c41f3a50.jpg,CD8,CT
162e018952169d58,images/162e018952169d58.jpg,T,IM
f3017074996888c1,images/f3017074996888c1.jpg,CD3,IM
99856ef4e759085e,images/99856ef4e759085e.jpg,CD3,CT
5cf96191d7d54199,images/5cf96191d7d54199.jpg,PD1,IM
28e797fc187c421e,images/28e797fc187c421e.jpg,LAG3,CT
31593f6d65865a44,images/31593f6d65865a44.jpg,CD45RO,CT
72b239e63cd9a389,images/72b239e63cd9a389.jpg,CD3,CT
40124167bebf464a,images/40124167bebf464a.jpg,T,IM
1d8cdeb29c235024,images/1d8cdeb29c235024.jpg,CD8,CT
f895f359af0028dc,images/f895f359af0028dc.jpg,LAG3,IM
344084bc8d985252,images/344084bc8d985252.jpg,CD3,CT
5d560111b158397a,images/5d560111b158397a.jpg,LAG3,IM
591a1c20e6a91109,images/591a1c20e6a91109.jpg,T,IM
409444fb2b7462b9,images/409444fb2b7462b9.jpg,CD3,CT
1c540d459c492fe1,images/1c540d459c492fe1.jpg,20x,CT
54f0d065f8dabf83,images/54f0d065f8dabf83.jpg,T,IM
7d2ee86dae0bf62c,images/7d2ee86dae0bf62c.jpg,T,IM
36c82383f5cfe844,images/36c82383f5cfe844.jpg,CD45RO,CT
9ccd761b3d263af2,images/9ccd761b3d263af2.jpg,PD1,CT
dbb2e1717c1d51a1,images/dbb2e1717c1d51a1.jpg,CD45RO,N
a6abe4cc34dbd9f4,images/a6abe4cc34dbd9f4.jpg,T,IM
95e78f26ba92759f,images/95e78f26ba92759f.jpg,CD8,CT
a5c85a25564003fd,images/a5c85a25564003fd.jpg,CD8,IM
7a55defb5dc54b33,images/7a55defb5dc54b33.jpg,CD8,CT
b26c2f83455c6cea,images/b26c2f83455c6cea.jpg,T,IM
7fe28ef9922beb20,images/7fe28ef9922beb20.jpg,PD1,IM
8a23928747e35ee0,images/8a23928747e35ee0.jpg,CD8,IM
8c60e4551c31fae9,images/8c60e4551c31fae9.jpg,PD1,IM
5b693a4d5018c3d1,images/5b693a4d5018c3d1.jpg,T,IM
9d4a26e4a6ea0cc3,images/9d4a26e4a6ea0cc3.jpg,CD45RO,IM
d63b4873c62cd159,images/d63b4873c62cd159.jpg,CD45RO,IM
ba3bcfe5e650e34b,images/ba3bcfe5e650e34b.jpg,CD3,CT
17b89b9120c641f4,images/17b89b9120c641f4.jpg,T,IM
9651645e9cd87a07,images/9651645e9cd87a07.jpg,CD8,CT
5e14befb53845709,images/5e14befb53845709.jpg,20x,IM
7bf388d4c69eaee1,images/7bf388d4c69eaee1.jpg,T,IM
89f678d7c61eb4b0,images/89f678d7c61eb4b0.jpg,CD3,IM
81caf40add7f3790,images/81caf40add7f3790.jpg,PD1,IM
4bf569cf14d709e0,images/4bf569cf14d709e0.jpg,CD8,IM
19c3cfd887a79d78,images/19c3cfd887a79d78.jpg,CD8,CT
e0d02fbd0a70cbc7,images/e0d02fbd0a70cbc7.jpg,20x,IM
64757ed8c192242c,images/64757ed8c192242c.jpg,CD45RO,CT
53ad766461547c29,images/53ad766461547c29.jpg,CD45RO,N
222d4f2d043cdceb,images/222d4f2d043cdceb.jpg,CD3,IM
a7a263e7f66e85c6,images/a7a263e7f66e85c6.jpg,CD8,CT
fa33899641e3edd4,images/fa33899641e3edd4.jpg,LAG3,IM
8ee3f4938756df64,images/8ee3f4938756df64.jpg,CD8,N
e4057c58fb568c8c,images/e4057c58fb568c8c.jpg,CD3,CT
914a391696dd4ae3,images/914a391696dd4ae3.jpg,T,IM
6bc7f737c6f7140a,images/6bc7f737c6f7140a.jpg,CD3,CT
0c9f1eb707790424,images/0c9f1eb707790424.jpg,CD3,IM
e57ba4aa6e50f739,images/e57ba4aa6e50f739.jpg,CD45RO,IM
f3084cc6cf31a99a,images/f3084cc6cf31a99a.jpg,20x,IM
e103850f79804c0a,images/e103850f79804c0a.jpg,LAG3,CT
785579b0b0d56053,images/785579b0b0d56053.jpg,20x,IM
67ed4f1312867879,images/67ed4f1312867879.jpg,CD8,IM
2de15362255176b4,images/2de15362255176b4.jpg,PD1,IM
fea163d2e7336c87,images/fea163d2e7336c87.jpg,CD45RO,N
bd68178eb871fd6f,images/bd68178eb871fd6f.jpg,T,IM
592613f6da0dd850,images/592613f6da0dd850.jpg,CD8,IM
0449438ab2e5ceab,images/0449438ab2e5ceab.jpg,T,IM
ebd03ecae6fd310e,images/ebd03ecae6fd310e.jpg,T,IM
de03a9fe88485f9b,images/de03a9fe88485f9b.jpg,CD8,IM
5041d16b30becb50,images/5041d16b30becb50.jpg,PD1,CT
b32e5ae62bc17ab8,images/b32e5ae62bc17ab8.jpg,CD8,N
6fbf339f75715358,images/6fbf339f75715358.jpg,CD3,CT
b122f5ae690fa032,images/b122f5ae690fa032.jpg,LAG3,CT
cd272b24582c59a1,images/cd272b24582c59a1.jpg,20x,IM
bf0e8d8087ead6d7,images/bf0e8d8087ead6d7.jpg,CD8,CT
f877173e96b2b2ab,images/f877173e96b2b2ab.jpg,20x,IM
a263f7b2019db2d3,images/a263f7b2019db2d3.jpg,LAG3,IM
738b8a20ec397acf,images/738b8a20ec397acf.jpg,CD45RO,IM
802a1a4140e33dd5,images/802a1a4140e33dd5.jpg,CD8,IM
c0d08542d4e8a2f4,images/c0d08542d4e8a2f4.jpg,LAG3,IM
2e87e3825e20c15e,images/2e87e3825e20c15e.jpg,CD3,IM
61f24336ce824073,images/61f24336ce824073.jpg,CD3,IM
957faaf9d804ce03,images/957faaf9d804ce03.jpg,T,IM
b0cd6432cec02123,images/b0cd6432cec02123.jpg,T,IM
744d4e346e894b78,images/744d4e346e894b78.jpg,LAG3,CT
cc853eb2f1065d4d,images/cc853eb2f1065d4d.jpg,CD45RO,IM
316b349496b8ff79,images/316b349496b8ff79.jpg,CD8,CT
7e77d87b26a37779,images/7e77d87b26a37779.jpg,LAG3,IM
7222dd475dfb9ed8,images/7222dd475dfb9ed8.jpg,CD8,N
e3c54462bc8daf8c,images/e3c54462bc8daf8c.jpg,CD3,CT
f7edb73238d1a213,images/f7edb73238d1a213.jpg,CD3,IM
952481722a92d58f,images/952481722a92d58f.jpg,LAG3,IM
0cf9a26f4a4d97d6,images/0cf9a26f4a4d97d6.jpg,20x,IM
cef96c648b36d3d7,images/cef96c648b36d3d7.jpg,T,IM
57d2fde813a268ce,images/57d2fde813a268ce.jpg,CD3,CT
fd3161902a8c3630,images/fd3161902a8c3630.jpg,CD45RO,IM
7853680dc3b28101,images/7853680dc3b28101.jpg,PD1,IM
d058d694501461ef,images/d058d694501461ef.jpg,CD8,IM
61d47192cb8b5e54,images/61d47192cb8b5e54.jpg,CD8,IM
668991d74d5f4f64,images/668991d74d5f4f64.jpg,CD8,CT
156981f7d3af1f56,images/156981f7d3af1f56.jpg,LAG3,CT
926572affabb9eee,images/926572affabb9eee.jpg,CD3,IM
81aa3f3467588400,images/81aa3f3467588400.jpg,CD45RO,IM
ea4d9fad0593d009,images/ea4d9fad0593d009.jpg,CD8,IM
c677d45afc97b9e1,images/c677d45afc97b9e1.jpg,CD8,IM
1c39476370665248,images/1c39476370665248.jpg,PD1,IM
426684a89b4c0dd4,images/426684a89b4c0dd4.jpg,CD45RO,IM
5d8a8d6072a63022,images/5d8a8d6072a63022.jpg,T,IM
8dffdb085b38751a,images/8dffdb085b38751a.jpg,CD8,CT
33c97663184fd90f,images/33c97663184fd90f.jpg,CD3,N
88a29280701a5703,images/88a29280701a5703.jpg,CD3,N
91136a1ea2609386,images/91136a1ea2609386.jpg,CD3,CT
96bb6fbfee0ed5c2,images/96bb6fbfee0ed5c2.jpg,CD8,N
94297e0e406d1e36,images/94297e0e406d1e36.jpg,CD8,CT
a8235d62d42f8cc2,images/a8235d62d42f8cc2.jpg,CD45RO,IM
5882ff5a3ef7f4e9,images/5882ff5a3ef7f4e9.jpg,CD3,CT
16bc9f4aae7ead89,images/16bc9f4aae7ead89.jpg,T,IM
8f3246e6e42695e9,images/8f3246e6e42695e9.jpg,PD1,CT
59c99e050e7e30be,images/59c99e050e7e30be.jpg,T,IM
8683ce16ddb94787,images/8683ce16ddb94787.jpg,PD1,IM
3062c80cd8e6869f,images/3062c80cd8e6869f.jpg,CD45RO,IM
a2117e9c46cc1da4,images/a2117e9c46cc1da4.jpg,CD45RO,IM
e7a5e49026149539,images/e7a5e49026149539.jpg,CD45RO,N
828e99000efbc1ef,images/828e99000efbc1ef.jpg,LAG3,IM
f19ea874c3afa0a4,images/f19ea874c3afa0a4.jpg,CD3,N
994ec00ce9176acf,images/994ec00ce9176acf.jpg,T,IM
cd787e4abdef8f53,images/cd787e4abdef8f53.jpg,CD8,N
a5fef7fcb002b428,images/a5fef7fcb002b428.jpg,T,IM
5abe5606d1be8cbe,images/5abe5606d1be8cbe.jpg,20x,IM
756010e3ccdd8312,images/756010e3ccdd8312.jpg,LAG3,IM
664360df2dc5e737,images/664360df2dc5e737.jpg,LAG3,IM
525d9b62fc16d141,images/525d9b62fc16d141.jpg,CD8,CT
81026c99323f80ef,images/81026c99323f80ef.jpg,CD45RO,CT
1794229c958d3f05,images/1794229c958d3f05.jpg,LAG3,IM
a5c12ccea00c5007,images/a5c12ccea00c5007.jpg,T,IM
141f84b96159e99f,images/141f84b96159e99f.jpg,CD45RO,IM
27a051e5f9ebc804,images/27a051e5f9ebc804.jpg,20x,CT
cfaa1db1a7f81096,images/cfaa1db1a7f81096.jpg,T,IM
79334dfe60b7c85a,images/79334dfe60b7c85a.jpg,T,IM
fb3c13524a8763ce,images/fb3c13524a8763ce.jpg,LAG3,IM
87507b77a321b069,images/87507b77a321b069.jpg,CD8,IM
111ef46291bbd4f6,images/111ef46291bbd4f6.jpg,LAG3,CT
ad58698f9d9819ec,images/ad58698f9d9819ec.jpg,PD1,CT
592aedbd540adc13,images/592aedbd540adc13.jpg,CD3,CT
b8a19e4776a12c3b,images/b8a19e4776a12c3b.jpg,LAG3,CT
1f66924547703188,images/1f66924547703188.jpg,20x,IM
220167c6e7854e51,images/220167c6e7854e51.jpg,20x,CT
2e1a19023e81546e,images/2e1a19023e81546e.jpg,CD3,N
349d4944b7caf562,images/349d4944b7caf562.jpg,CD45RO,CT
7ccb66ee8ed223ed,images/7ccb66ee8ed223ed.jpg,LAG3,CT
248d496b1f1f138e,images/248d496b1f1f138e.jpg,LAG3,IM
92c1c7171117cc5c,images/92c1c7171117cc5c.jpg,LAG3,IM
6aca62bf3df6a996,images/6aca62bf3df6a996.jpg,20x,IM
d3593b326b6d101a,images/d3593b326b6d101a.jpg,PD1,IM
a5ed746a0bf8148f,images/a5ed746a0bf8148f.jpg,CD45RO,CT
e6b054af7b198583,images/e6b054af7b198583.jpg,T,IM
c986464a655ab954,images/c986464a655ab954.jpg,PD1,IM
63cb5e603eca25e6,images/63cb5e603eca25e6.jpg,20x,CT
0618079b634cd7ab,images/0618079b634cd7ab.jpg,T,IM
ab0c77b7a9d00433,images/ab0c77b7a9d00433.jpg,CD45RO,CT
55f5141502f54681,images/55f5141502f54681.jpg,T,IM
8c3d4cd7c5cf11c5,images/8c3d4cd7c5cf11c5.jpg,CD3,IM
c1d3210579079c91,images/c1d3210579079c91.jpg,T,IM
3ee7347445cb60ce,images/3ee7347445cb60ce.jpg,CD3,CT
e210f5dcc1a05fd3,images/e210f5dcc1a05fd3.jpg,PD1,IM
9c89ae3d189369bd,images/9c89ae3d189369bd.jpg,PD1,IM
08f95ad9da93dd19,images/08f95ad9da93dd19.jpg,PD1,IM
2ee20aae2f0f3b28,images/2ee20aae2f0f3b28.jpg,CD3,IM
932031ca4a0ff992,images/932031ca4a0ff992.jpg,20x,IM
4162c67368a72af6,images/4162c67368a72af6.jpg,LAG3,CT
59f2f2e14b4ed442,images/59f2f2e14b4ed442.jpg,LAG3,IM
4ef54b391c624f0d,images/4ef54b391c624f0d.jpg,T,IM
7a28ff3998cf57e4,images/7a28ff3998cf57e4.jpg,T,IM
8b98a63b4d771df3,images/8b98a63b4d771df3.jpg,CD8,IM
c06d57eb69e912ea,images/c06d57eb69e912ea.jpg,CD3,N
d440d2360b94ee14,images/d440d2360b94ee14.jpg,PD1,IM
abcd06944558b642,images/abcd06944558b642.jpg,PD1,IM
6f7843a60129be00,images/6f7843a60129be00.jpg,PD1,CT
c129f738c030c26b,images/c129f738c030c26b.jpg,CD45RO,CT
50e6f031d67228ba,images/50e6f031d67228ba.jpg,LAG3,CT
17f256c8756109cc,images/17f256c8756109cc.jpg,LAG3,CT
4621f62f83d250d6,images/4621f62f83d250d6.jpg,LAG3,IM
13654108feb55856,images/13654108feb55856.jpg,LAG3,CT
61e2b5cd388f7fde,images/61e2b5cd388f7fde.jpg,CD8,IM
822838446b932b70,images/822838446b932b70.jpg,PD1,IM
eabed5e240604417,images/eabed5e240604417.jpg,LAG3,CT
72117e76f4826a69,images/72117e76f4826a69.jpg,LAG3,CT
c19560cf1e82c268,images/c19560cf1e82c268.jpg,20x,CT
7203dfa7551b7d01,images/7203dfa7551b7d01.jpg,T,IM
2fcfcedaa3a60016,images/2fcfcedaa3a60016.jpg,T,IM
9a30e5ae7423c234,images/9a30e5ae7423c234.jpg,20x,IM
db3a2725a42a5ed4,images/db3a2725a42a5ed4.jpg,CD8,IM
0afcad0b8b4e1748,images/0afcad0b8b4e1748.jpg,CD8,CT
d16d76583943eb22,images/d16d76583943eb22.jpg,T,IM
4eb58738cbdee390,images/4eb58738cbdee390.jpg,PD1,CT
5a1d6dca5d49aa78,images/5a1d6dca5d49aa78.jpg,CD3,CT
9230cb609df36383,images/9230cb609df36383.jpg,CD3,IM
f2240538a901cb00,images/f2240538a901cb00.jpg,PD1,IM
